packetsReceivedVideo,roundTripTimeAudio,bytesReceived,jitterAudio,bytesSentAudio,networkType,packetsReceivedAudio,bytesReceivedVideo,roomId,bytesSentVideo,date,bytesSent,packetsLostAudio,bytesReceivedAudio,availableOutgoingBitrate,time,jitterVideo,roundTripTimeVideo,packetsLostVideo,timestamp
37624,20.294,42151466,16,689195,4g,9560,39552757,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,37627576,2025-04-13 21:58:55.079000+00:00,40213978,20,700007,5357394,2025-04-13 21:58:55.238000+00:00,52.0,153.046,95,1744581535086.967
37865,20.294,42403889,5,697294,4g,9660,39782278,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,38267362,2025-04-13 21:58:57.080000+00:00,40890207,20,707968,5357394,2025-04-13 21:58:57.238000+00:00,12.0,26.061999999999998,95,1744581537087.035
38131,20.294,42684838,3,705391,4g,9760,40040159,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,38739661,2025-04-13 21:58:59.078000+00:00,41393223,20,715544,5382883,2025-04-13 21:58:59.236000+00:00,5.0,14.175,95,1744581539085.541
38457,12.039,43034644,5,713495,4g,9860,40365160,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,39146612,2025-04-13 21:59:01.078000+00:00,41828226,20,723075,5382883,2025-04-13 21:59:01.238000+00:00,5.0,13.474,95,1744581541085.489
38801,12.039,43409813,7,721595,4g,9960,40714750,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,39571449,2025-04-13 21:59:03.077000+00:00,42281547,20,730672,5382883,2025-04-13 21:59:03.242000+00:00,17.0,33.416999999999994,95,1744581543084.225
39208,11.383,43854817,8,729695,4g,10060,41131772,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,39996736,2025-04-13 21:59:05.082000+00:00,42735536,20,738438,5382883,2025-04-13 21:59:05.243000+00:00,15.0,12.069999999999999,95,1744581545089.262
39555,11.383,44237326,9,737795,4g,10160,41488419,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,40427079,2025-04-13 21:59:07.081000+00:00,43194689,20,746108,5382883,2025-04-13 21:59:07.242000+00:00,20.0,26.825,95,1744581547088.675
39861,11.383,44577517,8,745893,4g,10260,41804148,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,40860171,2025-04-13 21:59:09.082000+00:00,43656589,20,753734,5382883,2025-04-13 21:59:09.251000+00:00,19.0,48.782,95,1744581549088.837
40205,28.107,44957352,6,753983,4g,10360,42158310,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,41278845,2025-04-13 21:59:11.076000+00:00,44103695,20,761427,5382883,2025-04-13 21:59:11.238000+00:00,15.0,12.65,95,1744581551083.636
40543,13.184,45331408,8,762095,4g,10460,42506744,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,41703506,2025-04-13 21:59:13.077000+00:00,44556932,20,769141,5382883,2025-04-13 21:59:13.235000+00:00,14.0,22.4,95,1744581553084.554
40911,13.184,45733973,8,770195,4g,10560,42882887,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,42130191,2025-04-13 21:59:15.077000+00:00,45012079,20,776743,5382883,2025-04-13 21:59:15.243000+00:00,16.0,36.545,95,1744581555084.675
41209,30.426,46068972,10,778295,4g,10660,43193826,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,42551464,2025-04-13 21:59:17.077000+00:00,45461826,20,784451,5382883,2025-04-13 21:59:17.237000+00:00,22.0,19.409,95,1744581557084.583
41579,30.426,46477012,6,786395,4g,10757,43575439,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,42973065,2025-04-13 21:59:19.078000+00:00,45912073,22,791946,5382883,2025-04-13 21:59:19.238000+00:00,21.0,33.234,102,1744581559085.111
41943,18.706999999999997,46874351,6,794495,4g,10857,43946289,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,43396324,2025-04-13 21:59:21.077000+00:00,46363984,22,799611,5382883,2025-04-13 21:59:21.235000+00:00,13.0,18.599999999999998,102,1744581561084.821
42299,18.706999999999997,47260397,7,802595,4g,10958,44305917,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,43827182,2025-04-13 21:59:23.076000+00:00,46823718,22,807403,5382883,2025-04-13 21:59:23.238000+00:00,16.0,11.078,102,1744581563084.181
42704,23.743,47695645,11,810693,4g,11058,44712950,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,44250877,2025-04-13 21:59:25.077000+00:00,47275809,22,815064,5382883,2025-04-13 21:59:25.235000+00:00,15.0,22.659,102,1744581565084.551
43067,23.743,48090515,9,818778,4g,11154,45081956,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,44685795,2025-04-13 21:59:27.078000+00:00,47739752,22,822378,5382883,2025-04-13 21:59:27.239000+00:00,16.0,20.508,102,1744581567085.51
43401,83.603,48453122,12,826895,4g,11258,45418824,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,45106410,2025-04-13 21:59:29.078000+00:00,48188714,22,830405,5382883,2025-04-13 21:59:29.247000+00:00,26.0,186.20299999999997,102,1744581569084.823
43771,83.603,48857040,9,834994,4g,11357,45795810,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,45542829,2025-04-13 21:59:31.078000+00:00,48653904,22,838193,5382883,2025-04-13 21:59:31.238000+00:00,17.0,42.327999999999996,102,1744581571085.295
44222,47.165,49350049,7,843095,4g,11458,46259122,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,45966475,2025-04-13 21:59:33.078000+00:00,49106155,22,845844,5382883,2025-04-13 21:59:33.236000+00:00,16.0,19.942999999999998,102,1744581573085.577
44549,47.165,49710481,11,851191,4g,11555,46594713,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,46398850,2025-04-13 21:59:35.079000+00:00,49567322,22,853395,5382883,2025-04-13 21:59:35.236000+00:00,19.0,14.098999999999998,102,1744581575086.362
44881,77.27099999999999,50080758,7,859295,4g,11658,46939107,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,46822730,2025-04-13 21:59:37.080000+00:00,50020010,22,861514,5382883,2025-04-13 21:59:37.239000+00:00,21.0,16.997999999999998,102,1744581577086.405
45209,77.27099999999999,50445636,10,867390,4g,11758,47278942,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,47250445,2025-04-13 21:59:39.079000+00:00,50476572,22,869081,5382883,2025-04-13 21:59:39.239000+00:00,23.0,14.786,102,1744581579086.152
45526,77.27099999999999,50796955,8,875491,4g,11858,47605417,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,47676275,2025-04-13 21:59:41.079000+00:00,50930833,22,876897,5382883,2025-04-13 21:59:41.237000+00:00,22.0,33.905,102,1744581581086.364
45865,11.078,51175378,9,883595,4g,11951,47959236,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,48107928,2025-04-13 21:59:43.079000+00:00,51391378,29,884005,5382883,2025-04-13 21:59:43.237000+00:00,22.0,36.469,118,1744581583086.22
46454,11.078,51819717,11,891689,4g,12051,48568908,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,48530278,2025-04-13 21:59:45.077000+00:00,51842456,29,891238,5382883,2025-04-13 21:59:45.234000+00:00,18.0,23.132,118,1744581585083.887
46820,11.078,52219033,10,899793,4g,12149,48941741,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,48952666,2025-04-13 21:59:47.079000+00:00,52293324,29,898729,5382883,2025-04-13 21:59:47.239000+00:00,19.0,27.832,118,1744581587086.163
47368,11.078,52823077,16,907895,4g,12251,49511997,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,49383931,2025-04-13 21:59:49.079000+00:00,52753657,29,906653,5382883,2025-04-13 21:59:49.241000+00:00,29.0,22.185999999999996,118,1744581589086.166
47718,16.464,53201471,31,915984,4g,12347,49864403,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,49847603,2025-04-13 21:59:51.080000+00:00,53246844,29,914009,5382883,2025-04-13 21:59:51.238000+00:00,53.0,34.012,118,1744581591087.632
48261,16.464,53795370,11,924095,4g,12451,50423898,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,50206734,2025-04-13 21:59:53.079000+00:00,53633504,29,922085,1322936,2025-04-13 21:59:53.238000+00:00,24.0,17.349,118,1744581593085.768
48732,34.592,54313535,6,932195,4g,12551,50911231,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,50502391,2025-04-13 21:59:55.079000+00:00,53954255,29,929987,5382883,2025-04-13 21:59:55.237000+00:00,14.0,15.334999999999999,118,1744581595086.15
49089,34.592,54701400,7,940295,4g,12651,51272949,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,50865628,2025-04-13 21:59:57.077000+00:00,54343764,29,937676,5382883,2025-04-13 21:59:57.242000+00:00,8.0,16.739,118,1744581597084.076
49486,109.64999999999999,55136253,11,948395,4g,12751,51679750,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,51598792,2025-04-13 21:59:59.079000+00:00,55116954,29,945446,5505857,2025-04-13 21:59:59.238000+00:00,13.0,19.240999999999996,118,1744581599085.95
49887,109.64999999999999,55571499,10,956495,4g,12851,52086934,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,52285111,2025-04-13 22:00:01.081000+00:00,55841201,29,953314,5505857,2025-04-13 22:00:01.239000+00:00,12.0,25.009,118,1744581601088.495
50251,27.557,55969229,7,964595,4g,12951,52457897,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,53099288,2025-04-13 22:00:03.082000+00:00,56698502,29,961009,5597413,2025-04-13 22:00:03.244000+00:00,15.0,24.520999999999997,118,1744581603089.1
50601,27.557,56350938,13,972692,4g,13049,52813515,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,53792231,2025-04-13 22:00:05.079000+00:00,57429922,29,968644,5597413,2025-04-13 22:00:05.252000+00:00,17.0,18.387,118,1744581605085.994
51025,49.408,56810101,6,980782,4g,13150,53244127,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,54202955,2025-04-13 22:00:07.077000+00:00,57869144,30,976325,5597413,2025-04-13 22:00:07.237000+00:00,15.0,35.522,126,1744581607084.537
51365,49.408,57183344,7,988895,4g,13250,53591355,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,54631790,2025-04-13 22:00:09.079000+00:00,58326752,30,984134,5597413,2025-04-13 22:00:09.238000+00:00,27.0,22.476,126,1744581609085.885
51684,33.080999999999996,57520739,11,996985,4g,13350,53904224,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,55057960,2025-04-13 22:00:11.080000+00:00,58781468,30,991596,5597413,2025-04-13 22:00:11.238000+00:00,19.0,28.945999999999998,126,1744581611086.576
52004,33.080999999999996,57861830,9,1005090,4g,13449,54220494,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,55484209,2025-04-13 22:00:13.081000+00:00,59236504,30,999129,5597413,2025-04-13 22:00:13.242000+00:00,15.0,31.418000000000003,126,1744581613087.887
52288,33.080999999999996,58174471,6,1013194,4g,13550,54509204,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,55912343,2025-04-13 22:00:15.082000+00:00,59693110,30,1006946,5597413,2025-04-13 22:00:15.244000+00:00,27.0,20.965999999999998,126,1744581615089.156
52704,33.080999999999996,58623946,7,1021291,4g,13650,54930171,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,56337801,2025-04-13 22:00:17.079000+00:00,60147093,30,1014650,5597413,2025-04-13 22:00:17.236000+00:00,10.0,20.767,126,1744581617085.721
53073,11.184999999999999,59023530,3,1029386,4g,13750,55303160,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,56767727,2025-04-13 22:00:19.079000+00:00,60605770,30,1022129,5597413,2025-04-13 22:00:19.240000+00:00,4.0,16.235,126,1744581619085.598
53483,11.184999999999999,59469903,3,1037492,4g,13850,55721407,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,57191290,2025-04-13 22:00:21.079000+00:00,61057905,30,1029857,5597413,2025-04-13 22:00:21.239000+00:00,2.0,15.305,126,1744581621085.757
53900,11.184999999999999,59919677,4,1045592,4g,13950,56142888,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,57616335,2025-04-13 22:00:23.079000+00:00,61511770,30,1037430,5597413,2025-04-13 22:00:23.238000+00:00,4.0,13.595999999999998,126,1744581623085.557
54326,32.852,60375686,5,1053695,4g,14050,56570238,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,58044418,2025-04-13 22:00:25.079000+00:00,61968438,30,1045227,5597413,2025-04-13 22:00:25.242000+00:00,6.0,19.927999999999997,126,1744581625085.624
54744,32.852,60827913,4,1061794,4g,14150,56993865,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,58471844,2025-04-13 22:00:27.082000+00:00,62424655,30,1053129,5597413,2025-04-13 22:00:27.243000+00:00,3.0,23.682,126,1744581627088.171
55168,13.016,61287871,3,1069891,4g,14250,57425269,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,58895434,2025-04-13 22:00:29.081000+00:00,62876952,30,1060773,5597413,2025-04-13 22:00:29.242000+00:00,2.0,15.411,126,1744581629087.802
55582,13.016,61737490,6,1077971,4g,14349,57846835,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,59315366,2025-04-13 22:00:31.079000+00:00,63325532,31,1068290,5597413,2025-04-13 22:00:31.239000+00:00,7.0,33.187999999999995,135,1744581631085.44
56079,19.394,62280110,3,1086095,4g,14447,58358014,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,59747144,2025-04-13 22:00:33.078000+00:00,63786324,31,1075991,5597413,2025-04-13 22:00:33.239000+00:00,6.0,11.764999999999999,135,1744581633084.805
56513,19.394,62749252,5,1094195,4g,14549,58798021,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,60161104,2025-04-13 22:00:35.079000+00:00,64228420,31,1083772,1604773,2025-04-13 22:00:35.245000+00:00,5.0,50.674,135,1744581635085.184
56990,19.394,63271111,3,1102292,4g,14649,59289410,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,60514839,2025-04-13 22:00:37.078000+00:00,64608780,31,1091404,1678957,2025-04-13 22:00:37.240000+00:00,6.0,22.018,135,1744581637083.962
57492,23.697,63823254,6,1110395,4g,14746,59810326,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,60889187,2025-04-13 22:00:39.079000+00:00,65010285,31,1098861,1743982,2025-04-13 22:00:39.239000+00:00,6.0,30.716,135,1744581639084.726
57967,23.697,64348549,25,1118491,4g,14849,60304460,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,61287550,2025-04-13 22:00:41.079000+00:00,65436146,31,1106928,1465248,2025-04-13 22:00:41.244000+00:00,28.0,106.827,135,1744581641084.942
58464,23.009999999999998,64894799,4,1126591,4g,14949,60819177,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,61665007,2025-04-13 22:00:43.077000+00:00,65841101,31,1114589,1510482,2025-04-13 22:00:43.237000+00:00,6.0,21.835,135,1744581643084.199
58873,23.009999999999998,65342759,4,1134691,4g,15049,61239432,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,61949102,2025-04-13 22:00:45.079000+00:00,66149460,31,1122136,1581724,2025-04-13 22:00:45.246000+00:00,4.0,25.391000000000002,135,1744581645084.417
59287,20.247999999999998,65788869,2,1142795,4g,15149,61658032,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,62274275,2025-04-13 22:00:47.078000+00:00,66500103,31,1129196,1657773,2025-04-13 22:00:47.241000+00:00,3.0,14.831999999999999,135,1744581647084.285
59704,20.247999999999998,66245244,3,1150895,4g,15249,62086675,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,62611153,2025-04-13 22:00:49.078000+00:00,66862955,31,1136286,1741284,2025-04-13 22:00:49.235000+00:00,4.0,12.955,135,1744581649084.762
60121,12.222,66699200,3,1158995,4g,15349,62513087,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,63005675,2025-04-13 22:00:51.079000+00:00,67285055,31,1143310,1823228,2025-04-13 22:00:51.239000+00:00,3.0,18.325999999999997,135,1744581651085.332
60482,12.222,67095013,5,1167095,4g,15449,62883321,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,63411556,2025-04-13 22:00:53.077000+00:00,67718906,31,1150323,1891764,2025-04-13 22:00:53.238000+00:00,9.0,10.651,135,1744581653084.099
60785,19.684,67434319,4,1175176,4g,15549,63198895,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,63827307,2025-04-13 22:00:55.078000+00:00,68162756,31,1157375,1981097,2025-04-13 22:00:55.234000+00:00,15.0,15.61,135,1744581655084.09
61203,19.684,67896979,5,1183295,4g,15649,63633787,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,64257899,2025-04-13 22:00:57.079000+00:00,68622009,31,1164507,2054710,2025-04-13 22:00:57.237000+00:00,5.0,28.168,135,1744581657085.707
61626,12.543,68357988,2,1191395,4g,15749,64066024,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,64684196,2025-04-13 22:00:59.079000+00:00,69077222,31,1172377,2123765,2025-04-13 22:00:59.238000+00:00,4.0,21.133,135,1744581659085.802
62034,12.543,68806036,4,1199495,4g,15849,64485651,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,65111519,2025-04-13 22:01:01.080000+00:00,69533279,31,1180478,2199177,2025-04-13 22:01:01.241000+00:00,6.0,35.98,135,1744581661086.551
62448,12.543,69260475,3,1207592,4g,15949,64911543,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,65529776,2025-04-13 22:01:03.081000+00:00,69979825,31,1188609,2271805,2025-04-13 22:01:03.237000+00:00,4.0,28.351,135,1744581663087.602
62861,18.784,69717442,4,1215695,4g,16049,65339879,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,65960457,2025-04-13 22:01:05.079000+00:00,70439461,31,1196720,2342061,2025-04-13 22:01:05.240000+00:00,4.0,17.761,135,1744581665085.253
63275,18.784,70170340,5,1223795,4g,16149,65764174,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,66387949,2025-04-13 22:01:07.080000+00:00,70895561,31,1204857,2412636,2025-04-13 22:01:07.241000+00:00,6.0,41.809,135,1744581667086.626
63688,22.629,70619370,4,1231895,4g,16249,66184636,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,66812578,2025-04-13 22:01:09.081000+00:00,71348956,31,1212931,2486157,2025-04-13 22:01:09.241000+00:00,6.0,30.319,135,1744581669087.032
64105,22.629,71073856,3,1239995,4g,16349,66610514,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,67234819,2025-04-13 22:01:11.081000+00:00,71799867,31,1221057,2561982,2025-04-13 22:01:11.243000+00:00,4.0,17.41,135,1744581671087.308
64505,22.629,71523854,3,1248095,4g,16449,67032508,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,67662518,2025-04-13 22:01:13.082000+00:00,72256242,31,1229121,2629292,2025-04-13 22:01:13.238000+00:00,6.0,26.932,135,1744581673087.92
64917,21.590999999999998,71982364,3,1256195,4g,16549,67462442,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,68090325,2025-04-13 22:01:15.079000+00:00,72712845,31,1237257,2702529,2025-04-13 22:01:15.239000+00:00,5.0,16.479,135,1744581675084.871
65330,21.590999999999998,72435238,5,1264295,4g,16649,67886830,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,68515827,2025-04-13 22:01:17.081000+00:00,73166871,31,1245277,2776686,2025-04-13 22:01:17.241000+00:00,3.0,33.539,135,1744581677087.615
65739,21.590999999999998,72882634,3,1272324,4g,16749,68305924,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,68946754,2025-04-13 22:01:19.081000+00:00,73626543,31,1253377,2830090,2025-04-13 22:01:19.241000+00:00,6.0,28.152,135,1744581679087.056
66141,30.396,73330647,5,1280415,4g,16849,68725610,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,69371115,2025-04-13 22:01:21.079000+00:00,74079427,31,1261478,2848612,2025-04-13 22:01:21.241000+00:00,7.0,26.381999999999998,135,1744581681085.429
66477,30.396,73704678,5,1288515,4g,16949,69073836,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,69796036,2025-04-13 22:01:23.079000+00:00,74532952,31,1269581,2861620,2025-04-13 22:01:23.239000+00:00,6.0,14.358999999999998,135,1744581683085.354
66891,12.145999999999999,74161291,5,1296694,4g,17049,69501816,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,70223185,2025-04-13 22:01:25.080000+00:00,74988812,31,1277714,2863677,2025-04-13 22:01:25.239000+00:00,4.0,30.669999999999998,135,1744581685086.185
67304,12.145999999999999,74612155,4,1304794,4g,17149,69924197,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,70653070,2025-04-13 22:01:27.080000+00:00,75447313,31,1285777,2885180,2025-04-13 22:01:27.238000+00:00,4.0,13.411999999999999,135,1744581687085.722
67715,12.145999999999999,75064598,5,1312895,4g,17249,70348114,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,71077516,2025-04-13 22:01:29.083000+00:00,75900384,31,1293877,2892556,2025-04-13 22:01:29.245000+00:00,4.0,20.858999999999998,135,1744581689089.183
68101,12.588999999999999,75495003,4,1320966,4g,17349,70750843,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,71505611,2025-04-13 22:01:31.083000+00:00,76357218,31,1302043,2892556,2025-04-13 22:01:31.242000+00:00,4.0,15.167,135,1744581691088.798
68514,21.027,75952037,5,1329095,4g,17449,71179243,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,71930100,2025-04-13 22:01:33.081000+00:00,76810328,31,1310099,2897236,2025-04-13 22:01:33.239000+00:00,5.0,16.753999999999998,135,1744581693086.553
68935,21.027,76410730,8,1337165,4g,17549,71609176,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,72359813,2025-04-13 22:01:35.081000+00:00,77268897,31,1318229,2904718,2025-04-13 22:01:35.242000+00:00,5.0,15.319999999999999,135,1744581695086.628
69344,10.741999999999999,76864698,5,1345223,4g,17649,72034610,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,72779880,2025-04-13 22:01:37.080000+00:00,77717436,31,1326277,2904718,2025-04-13 22:01:37.242000+00:00,5.0,47.18,135,1744581697085.962
69742,10.741999999999999,77305361,7,1353315,4g,17749,72447295,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,73207388,2025-04-13 22:01:39.081000+00:00,78173684,31,1334377,2904718,2025-04-13 22:01:39.266000+00:00,6.0,16.159,135,1744581699085.574
70159,10.741999999999999,77760382,3,1361473,4g,17849,72873354,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,73723330,2025-04-13 22:01:41.081000+00:00,78721736,31,1342477,3235003,2025-04-13 22:01:41.241000+00:00,3.0,14.008,135,1744581701087.078
70568,10.863999999999999,78216376,3,1369582,4g,17949,73300636,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,74219340,2025-04-13 22:01:43.082000+00:00,79248875,31,1350657,3419068,2025-04-13 22:01:43.245000+00:00,5.0,27.252,135,1744581703088.068
70978,10.863999999999999,78671214,2,1377654,4g,18049,73726862,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,74685750,2025-04-13 22:01:45.081000+00:00,79745397,31,1358677,3584727,2025-04-13 22:01:45.243000+00:00,3.0,18.020999999999997,135,1744581705085.998
71374,55.893,79112713,29,1385751,4g,18146,74140563,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,75255601,2025-04-13 22:01:47.082000+00:00,80348751,31,1366579,1506845,2025-04-13 22:01:47.239000+00:00,39.0,267.10499999999996,136,1744581707087.204
71827,55.893,79615199,5,1393815,4g,18249,74612202,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,75933700,2025-04-13 22:01:49.081000+00:00,81065372,31,1374878,3895072,2025-04-13 22:01:49.241000+00:00,9.0,24.093999999999998,136,1744581709086.513
72225,55.893,80052163,4,1401915,4g,18349,75021321,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,76404624,2025-04-13 22:01:51.080000+00:00,81567022,31,1382579,4145746,2025-04-13 22:01:51.238000+00:00,3.0,12.848,136,1744581711085.819
72742,12.938999999999998,80616781,3,1410032,4g,18449,75553884,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,77066190,2025-04-13 22:01:53.078000+00:00,82266237,31,1389760,4318825,2025-04-13 22:01:53.237000+00:00,5.0,16.357,136,1744581713084.098
73129,32.852,81039889,4,1418123,4g,18549,75949974,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,77562665,2025-04-13 22:01:55.079000+00:00,82794145,31,1396968,2315930,2025-04-13 22:01:55.240000+00:00,7.0,38.696,136,1744581715084.847
73545,32.852,81493272,3,1426295,4g,18649,76375492,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,77949891,2025-04-13 22:01:57.078000+00:00,83209555,31,1404257,2376987,2025-04-13 22:01:57.243000+00:00,2.0,13.809,136,1744581717084.162
73958,13.901,81940340,2,1433773,4g,18749,76794737,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,78362899,2025-04-13 22:01:59.078000+00:00,83649993,31,1411642,2429416,2025-04-13 22:01:59.240000+00:00,2.0,18.416999999999998,136,1744581719084.076
74381,13.901,82398826,3,1440484,4g,18849,77225409,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,78804966,2025-04-13 22:02:01.079000+00:00,84119793,31,1418722,2516455,2025-04-13 22:02:01.240000+00:00,4.0,15.548999999999998,136,1744581721085.058
74799,13.901,82854222,3,1447067,4g,18949,77653180,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,79217392,2025-04-13 22:02:03.079000+00:00,84558944,31,1425795,2597777,2025-04-13 22:02:03.239000+00:00,3.0,14.159999999999998,136,1744581723084.374
75207,13.901,83308056,4,1453784,4g,19049,78079515,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,79649458,2025-04-13 22:02:05.081000+00:00,85018561,31,1432960,2675213,2025-04-13 22:02:05.245000+00:00,3.0,27.511999999999997,136,1744581725086.136
75615,11.550999999999998,83754831,4,1460466,4g,19149,78498874,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,80083129,2025-04-13 22:02:07.079000+00:00,85486649,31,1439960,2749196,2025-04-13 22:02:07.241000+00:00,3.0,22.171,136,1744581727084.724
76023,11.550999999999998,84203074,6,1467160,4g,19249,78919669,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,80569477,2025-04-13 22:02:09.080000+00:00,85995588,31,1447038,2827019,2025-04-13 22:02:09.239000+00:00,10.0,15.503,136,1744581729085.722
76452,11.550999999999998,84668036,3,1473873,4g,19349,79356562,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,81084676,2025-04-13 22:02:11.081000+00:00,86541332,31,1454081,2898849,2025-04-13 22:02:11.243000+00:00,4.0,15.059999999999999,136,1744581731086.164
76863,23.041,85120817,4,1480747,4g,19449,79781896,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,81508720,2025-04-13 22:02:13.080000+00:00,86992842,31,1461168,2917698,2025-04-13 22:02:13.750000+00:00,3.0,12.497,136,1744581733084.983
77279,23.041,85574613,5,1487587,4g,19549,80207930,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,82029517,2025-04-13 22:02:15.082000+00:00,87544409,31,1468218,2963340,2025-04-13 22:02:15.255000+00:00,6.0,14.008,136,1744581735086.822
77690,23.041,86022823,5,1494408,4g,19649,80628733,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,82450541,2025-04-13 22:02:17.081000+00:00,87992678,31,1475211,2994972,2025-04-13 22:02:17.241000+00:00,5.0,16.846,136,1744581737086.827
78096,16.312,86470910,6,1501177,4g,19749,81049457,de3fc519-2c96-4ee2-aeb7-81892f8f93d5,82871715,2025-04-13 22:02:19.083000+00:00,88441047,31,1482262,2994972,2025-04-13 22:02:19.246000+00:00,7.0,17.151,136,1744581739087.562
